module_id,record_kind,proto_file,message_type,field_number,field_name,field_path,cardinality,field_type,semantic_role,evidence_status,live_message_count,live_occurrence_count,live_nonempty_count,live_distinct_count,variability,source_session
economy,live_path,AppServer.proto,Casino.TimeBasedCharmsStateResponse,,source,remaining_milestone_reward[].reward[].collectibles_box.source,observed,integer,reward/output,observed-live,6,17,17,1,constant-in-session,LOT-20260827-A
economy,live_path,AppServer.proto,Casino.TimeBasedCharmsStateResponse,,type,remaining_milestone_reward[].reward[].collectibles_box.type,observed,integer,reward/output,observed-live,6,17,17,1,constant-in-session,LOT-20260827-A
economy,live_path,AppServer.proto,Casino.TimeBasedCharmsStateResponse,,box_type,remaining_milestone_reward[].reward[].collectibles_box_info.box_type,observed,integer,reward/output,observed-live,6,17,17,1,constant-in-session,LOT-20260827-A
economy,live_path,AppServer.proto,Casino.TimeBasedCharmsStateResponse,,event_type,remaining_milestone_reward[].reward[].collectibles_box_info.event_type,observed,integer,reward/output,observed-live,6,17,17,1,constant-in-session,LOT-20260827-A
economy,live_path,AppServer.proto,Casino.TimeBasedCharmsStateResponse,,highest_guaranteed_rarity,remaining_milestone_reward[].reward[].collectibles_box_info.highest_guaranteed_rarity,observed,integer,reward/output,observed-live,6,17,17,2,varying-in-session,LOT-20260827-A
economy,live_path,AppServer.proto,Casino.TimeBasedCharmsStateResponse,,highest_guaranteed_rarity_items_count,remaining_milestone_reward[].reward[].collectibles_box_info.highest_guaranteed_rarity_items_count,observed,integer,reward/output,observed-live,6,17,17,2,varying-in-session,LOT-20260827-A
economy,live_path,AppServer.proto,Casino.TimeBasedCharmsStateResponse,,items_count,remaining_milestone_reward[].reward[].collectibles_box_info.items_count,observed,integer,reward/output,observed-live,6,17,17,3,varying-in-session,LOT-20260827-A
economy,live_path,AppServer.proto,Casino.TimeBasedCharmsStateResponse,,step,remaining_milestone_reward[].step,observed,integer,reward/output,observed-live,6,17,17,3,varying-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateAssignmentEventsRequest,,newsfeed_url,added[].banner.newsfeed_url[],observed,string,cost/input,observed-live,65,101,101,2,varying-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateAssignmentEventsRequest,,value,added[].milestone[].requirement.value,observed,string,cost/input,observed-live,65,101,101,2,varying-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateAssignmentEventsRequest,,box_type,added[].milestone[].reward[].collectibles_box.box_type,observed,integer,reward/output,observed-live,52,52,52,1,constant-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateAssignmentEventsRequest,,source,added[].milestone[].reward[].collectibles_box.source,observed,integer,reward/output,observed-live,52,52,52,1,constant-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateAssignmentEventsRequest,,type,added[].milestone[].reward[].collectibles_box.type,observed,integer,reward/output,observed-live,52,52,52,1,constant-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateAssignmentEventsRequest,,box_type,added[].milestone[].reward[].collectibles_box_info.box_type,observed,integer,reward/output,observed-live,52,52,52,1,constant-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateAssignmentEventsRequest,,event_type,added[].milestone[].reward[].collectibles_box_info.event_type,observed,integer,reward/output,observed-live,52,52,52,1,constant-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateAssignmentEventsRequest,,highest_guaranteed_rarity,added[].milestone[].reward[].collectibles_box_info.highest_guaranteed_rarity,observed,integer,reward/output,observed-live,52,52,52,1,constant-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateAssignmentEventsRequest,,highest_guaranteed_rarity_items_count,added[].milestone[].reward[].collectibles_box_info.highest_guaranteed_rarity_items_count,observed,integer,reward/output,observed-live,52,52,52,1,constant-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateAssignmentEventsRequest,,items_count,added[].milestone[].reward[].collectibles_box_info.items_count,observed,integer,reward/output,observed-live,52,52,52,1,constant-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateAssignmentEventsRequest,,amount,added[].milestone[].reward[].inventory_delta.amount,observed,string,reward/output,observed-live,49,49,49,1,constant-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateAssignmentProgressRequest,,value,progress.milestone[].requirement.value,observed,string,cost/input,observed-live,10,10,10,1,constant-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateBetsRequest,,balance_factor,bets_on_fire_config.balance_factor,observed,number,cost/input,observed-live,1,1,1,1,single-observation,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateBetsRequest,,level_requirement,bets_on_fire_config.level_requirement,observed,integer,cost/input,observed-live,1,1,1,1,single-observation,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateBetsRequest,,spins_to_level_up,bets_on_fire_config.spins_to_level_up,observed,integer,cost/input,observed-live,1,1,1,1,single-observation,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateCharmsProgressRequest,,trade_token_quantity,progress_data.trading_info.trade_token_quantity,observed,integer,cost/input,observed-live,27,27,27,27,varying-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateDirectPurchaseOfferRequest,,cta_text,added[].news_feed.banner.cta_text,observed,string,cost/input,observed-live,1,4,4,1,single-observation,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateDirectPurchaseOfferRequest,,url,added[].news_feed.banner.url[],observed,string,cost/input,observed-live,1,4,4,4,single-observation,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateDirectPurchaseOfferRequest,,display_priority,added[].news_feed.display_priority,observed,integer,cost/input,observed-live,1,4,4,4,single-observation,LOT-20260827-A
economy,live_path,AppServer.proto,Casino.UpdateFacebookTokenRequest,,facebook_token,facebook_login_data.facebook_token,observed,string,cost/input,observed-live,1,1,1,1,single-observation,LOT-20260827-A
economy,live_path,AppServer.proto,Casino.UpdateGiftRequest,,free_gift_win_multiplier,free_gift_win_multiplier,observed,number,reward/output,observed-live,1,1,1,1,single-observation,LOT-20260827-A
economy,live_path,AppServer.proto,Casino.UpdateGiftRequest,,replace_previous_gift,receiver[].replace_previous_gift,observed,boolean,reward/output,observed-live,2,7,7,1,constant-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateLoyaltyRequest,,loyalty_points_balance,loyalty_points_balance,observed,string,currency/balance,observed-live,73,73,73,73,varying-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateNextMysteryRewardRequest,,level,next_mystery_reward.level,observed,string,reward/output,observed-live,2,2,2,2,varying-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateNextMysteryRewardRequest,,value,next_mystery_reward.rewards[].big_chips_delta.value,observed,string,reward/output,observed-live,2,2,2,2,varying-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateNextMysteryRewardRequest,,charms_trade_token_delta,next_mystery_reward.rewards[].charms_trade_token_delta,observed,integer,reward/output,observed-live,2,2,2,2,varying-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateNextMysteryRewardRequest,,chips_delta,next_mystery_reward.rewards[].chips_delta,observed,string,reward/output,observed-live,2,2,2,2,varying-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateNextMysteryRewardRequest,,box_type,next_mystery_reward.rewards[].collectibles_box.box_type,observed,integer,reward/output,observed-live,2,2,2,2,varying-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateNextMysteryRewardRequest,,source,next_mystery_reward.rewards[].collectibles_box.source,observed,integer,reward/output,observed-live,2,2,2,1,constant-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateNextMysteryRewardRequest,,type,next_mystery_reward.rewards[].collectibles_box.type,observed,integer,reward/output,observed-live,2,2,2,1,constant-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateNextMysteryRewardRequest,,box_type,next_mystery_reward.rewards[].collectibles_box_info.box_type,observed,integer,reward/output,observed-live,2,2,2,2,varying-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateNextMysteryRewardRequest,,event_type,next_mystery_reward.rewards[].collectibles_box_info.event_type,observed,integer,reward/output,observed-live,2,2,2,1,constant-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateNextMysteryRewardRequest,,highest_guaranteed_rarity,next_mystery_reward.rewards[].collectibles_box_info.highest_guaranteed_rarity,observed,integer,reward/output,observed-live,2,2,2,1,constant-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateNextMysteryRewardRequest,,highest_guaranteed_rarity_items_count,next_mystery_reward.rewards[].collectibles_box_info.highest_guaranteed_rarity_items_count,observed,integer,reward/output,observed-live,2,2,2,1,constant-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateNextMysteryRewardRequest,,items_count,next_mystery_reward.rewards[].collectibles_box_info.items_count,observed,integer,reward/output,observed-live,2,2,2,2,varying-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateNextMysteryRewardRequest,,amount,next_mystery_reward.rewards[].inventory_delta.amount,observed,string,reward/output,observed-live,2,2,2,1,constant-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateNextMysteryRewardRequest,,mystery_reward_level,next_mystery_reward.rewards[].mystery_reward_level,observed,string,reward/output,observed-live,2,8,8,2,varying-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateProgressRequest,,value,rewards_data.reward[].big_chips_delta.value,observed,string,reward/output,observed-live,69,69,69,69,varying-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateProgressRequest,,charms_trade_token_delta,rewards_data.reward[].charms_trade_token_delta,observed,integer,reward/output,observed-live,11,11,11,1,constant-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateProgressRequest,,chips_delta,rewards_data.reward[].chips_delta,observed,string,reward/output,observed-live,69,69,69,69,varying-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateProgressRequest,,box_type,rewards_data.reward[].collectibles_box.box_type,observed,integer,reward/output,observed-live,25,25,25,2,varying-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateProgressRequest,,source,rewards_data.reward[].collectibles_box.source,observed,integer,reward/output,observed-live,25,25,25,2,varying-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateProgressRequest,,type,rewards_data.reward[].collectibles_box.type,observed,integer,reward/output,observed-live,25,25,25,1,constant-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateProgressRequest,,box_type,rewards_data.reward[].collectibles_box_info.box_type,observed,integer,reward/output,observed-live,25,25,25,2,varying-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateProgressRequest,,event_type,rewards_data.reward[].collectibles_box_info.event_type,observed,integer,reward/output,observed-live,25,25,25,1,constant-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateProgressRequest,,highest_guaranteed_rarity,rewards_data.reward[].collectibles_box_info.highest_guaranteed_rarity,observed,integer,reward/output,observed-live,25,25,25,3,varying-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateProgressRequest,,highest_guaranteed_rarity_items_count,rewards_data.reward[].collectibles_box_info.highest_guaranteed_rarity_items_count,observed,integer,reward/output,observed-live,25,25,25,2,varying-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateProgressRequest,,items_count,rewards_data.reward[].collectibles_box_info.items_count,observed,integer,reward/output,observed-live,25,25,25,4,varying-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateProgressRequest,,loyalty_points,rewards_data.reward[].loyalty_points,observed,string,reward/output,observed-live,69,69,69,1,constant-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateProgressRequest,,type,rewards_data.state_info.extra_items.extra_items[].type,observed,integer,reward/output,observed-live,587,1174,1174,2,varying-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateProgressRequest,,levels_amount,rewards_data.state_info.extra_items.extra_items[].value[].level.levels_amount,observed,integer,reward/output,observed-live,587,587,587,1,constant-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateProgressRequest,,target_level,rewards_data.state_info.extra_items.extra_items[].value[].level.target_level,observed,integer,reward/output,observed-live,587,587,587,1,constant-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateProgressRequest,,value,rewards_data.state_info.extra_items.extra_items[].value[].level.value,observed,integer,reward/output,observed-live,587,587,587,1,constant-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateProgressRequest,,type,rewards_data.state_info.extra_items.extra_items[].value[].type,observed,integer,reward/output,observed-live,587,1129,1129,2,varying-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateProgressRequest,,value_bet,unlocked_game[].params.element[].value_bet[],observed,string,segment/eligibility/limit,observed-live,4,126,126,38,varying-in-session,LOT-20260827-A
economy,live_path,AppClient.proto,Casino.UpdateProgressRequest,,video_ad_chips_delta,video_ad_chips_delta,observed,string,currency/balance,observed-live,69,69,69,69,varying-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,bank_bonus_days,product[].bank_bonus_days,observed,integer,reward/output,observed-live,153,153,153,1,constant-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,bank_bonus_type,product[].bank_bonus_type,observed,integer,reward/output,observed-live,153,153,153,1,constant-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,value,product[].reward_data[].big_value_for_money.value,observed,string,reward/output,observed-live,153,153,153,1,constant-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,value,product[].reward_data[].reward.big_chips_delta.value,observed,string,reward/output,observed-live,153,918,918,6,varying-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,charms_trade_token_delta,product[].reward_data[].reward.charms_trade_token_delta,observed,integer,reward/output,observed-live,153,1224,1224,7,varying-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,chips_delta,product[].reward_data[].reward.chips_delta,observed,string,reward/output,observed-live,153,918,918,6,varying-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,box_type,product[].reward_data[].reward.collectibles_box.box_type,observed,integer,reward/output,observed-live,153,1683,1683,3,varying-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,source,product[].reward_data[].reward.collectibles_box.source,observed,integer,reward/output,observed-live,153,1683,1683,1,constant-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,type,product[].reward_data[].reward.collectibles_box.type,observed,integer,reward/output,observed-live,153,1683,1683,1,constant-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,box_type,product[].reward_data[].reward.collectibles_box_info.box_type,observed,integer,reward/output,observed-live,153,1683,1683,3,varying-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,event_type,product[].reward_data[].reward.collectibles_box_info.event_type,observed,integer,reward/output,observed-live,153,1683,1683,1,constant-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,highest_guaranteed_rarity,product[].reward_data[].reward.collectibles_box_info.highest_guaranteed_rarity,observed,integer,reward/output,observed-live,153,1683,1683,5,varying-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,highest_guaranteed_rarity_items_count,product[].reward_data[].reward.collectibles_box_info.highest_guaranteed_rarity_items_count,observed,integer,reward/output,observed-live,153,1683,1683,3,varying-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,items_count,product[].reward_data[].reward.collectibles_box_info.items_count,observed,integer,reward/output,observed-live,153,1683,1683,6,varying-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,diamonds_delta,product[].reward_data[].reward.diamonds_delta,observed,string,reward/output,observed-live,153,306,306,2,varying-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,type,product[].reward_data[].reward.extra_item_boost.type,observed,integer,reward/output,observed-live,153,1530,1530,2,varying-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,loyalty_points,product[].reward_data[].reward.loyalty_points,observed,string,reward/output,observed-live,153,1377,1377,7,varying-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,share,product[].reward_data[].share,observed,number,reward/output,observed-live,153,459,459,2,varying-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,value_for_money,product[].reward_data[].value_for_money,observed,string,reward/output,observed-live,153,306,306,2,varying-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,d2c_percent,shop_promotion.promo_iap[].promo_reward[].d2c_percent,observed,string,reward/output,observed-live,153,765,765,1,constant-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,multiplier,shop_promotion.promo_iap[].promo_reward[].multiplier,observed,number,reward/output,observed-live,153,3366,3366,5,varying-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,percent,shop_promotion.promo_iap[].promo_reward[].percent,observed,string,reward/output,observed-live,153,765,765,1,constant-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,value,shop_promotion.promo_iap[].promo_reward[].reward.big_chips_delta.value,observed,string,reward/output,observed-live,153,765,765,5,varying-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,charms_trade_token_delta,shop_promotion.promo_iap[].promo_reward[].reward.charms_trade_token_delta,observed,integer,reward/output,observed-live,153,1224,1224,8,varying-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,chips_delta,shop_promotion.promo_iap[].promo_reward[].reward.chips_delta,observed,string,reward/output,observed-live,153,765,765,5,varying-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,box_type,shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box.box_type,observed,integer,reward/output,observed-live,153,2142,2142,3,varying-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,source,shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box.source,observed,integer,reward/output,observed-live,153,2142,2142,1,constant-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,type,shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box.type,observed,integer,reward/output,observed-live,153,2142,2142,1,constant-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,box_type,shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box_info.box_type,observed,integer,reward/output,observed-live,153,2142,2142,3,varying-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,event_type,shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box_info.event_type,observed,integer,reward/output,observed-live,153,2142,2142,1,constant-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,highest_guaranteed_rarity,shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box_info.highest_guaranteed_rarity,observed,integer,reward/output,observed-live,153,2142,2142,5,varying-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,highest_guaranteed_rarity_items_count,shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box_info.highest_guaranteed_rarity_items_count,observed,integer,reward/output,observed-live,153,2142,2142,3,varying-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,items_count,shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box_info.items_count,observed,integer,reward/output,observed-live,153,2142,2142,6,varying-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,value,shop_promotion.promo_iap[].promo_reward[].reward.d2c_chips.value,observed,string,reward/output,observed-live,153,765,765,5,varying-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,type,shop_promotion.promo_iap[].promo_reward[].reward.extra_item_boost.type,observed,integer,reward/output,observed-live,153,1530,1530,2,varying-in-session,LOT-20260827-A
economy,live_path,Common.proto,Casino.UpdateShopRequest,,loyalty_points,shop_promotion.promo_iap[].promo_reward[].reward.loyalty_points,observed,string,reward/output,observed-live,153,1224,1224,7,varying-in-session,LOT-20260827-A
economy,live_path,Vault.proto,Casino.VaultProgressUpdateRequest,,cap_reached,balance_update.cap_reached,observed,boolean,currency/balance,observed-live,410,410,410,2,varying-in-session,LOT-20260827-A
economy,live_path,Vault.proto,Casino.VaultProgressUpdateRequest,,value,balance_update.chips.value,observed,string,currency/balance,observed-live,410,410,410,410,varying-in-session,LOT-20260827-A
economy,live_path,Vault.proto,Casino.VaultProgressUpdateRequest,,contribution_ratio,balance_update.contribution_ratio,observed,number,currency/balance,observed-live,409,409,409,6,varying-in-session,LOT-20260827-A
economy,live_path,Vault.proto,Casino.VaultProgressUpdateRequest,,current_step,balance_update.current_step,observed,integer,currency/balance,observed-live,410,410,410,11,varying-in-session,LOT-20260827-A
economy,live_path,Vault.proto,Casino.VaultUpdateRequest,,charms_trade_token_delta,vault_event.vault.vault_status.additional_benefit[].charms_trade_token_delta,observed,integer,cost/input,observed-live,74,74,74,1,constant-in-session,LOT-20260827-A
economy,live_path,Vault.proto,Casino.VaultUpdateRequest,,value,vault_event.vault.vault_status.chips.value,observed,string,currency/balance,observed-live,74,74,74,45,varying-in-session,LOT-20260827-A
economy,schema_field,AppClient.proto,Casino.AddDciEventRequest.LotteryEvent.LotteryTicketShopProducts,2,product,product,repeated,Casino.IapProduct,entity/id,schema-only,0,,,,not-observed,
economy,schema_field,AppClient.proto,Casino.AddDciEventRequest.LotteryEvent.LotteryTicketShopProducts,1,ticket_color,ticket_color,required,Casino.LotteryColor,cost/input,schema-only,0,,,,not-observed,
economy,schema_field,Vault.proto,Casino.BalanceUpdate,1,cap_reached,cap_reached,required,bool,other,schema-only,0,,,,not-observed,
economy,schema_field,Vault.proto,Casino.BalanceUpdate,2,chips,chips,required,Casino.Chips,currency/balance,schema-only,0,,,,not-observed,
economy,schema_field,Vault.proto,Casino.BalanceUpdate,4,contribution_ratio,contribution_ratio,optional,double,other,schema-only,0,,,,not-observed,
economy,schema_field,Vault.proto,Casino.BalanceUpdate,3,current_step,current_step,required,int32,other,schema-only,0,,,,not-observed,
economy,schema_field,AppServer.proto,Casino.BankBonus,2,available,available,optional,bool,segment/eligibility/limit,schema-only,0,,,,not-observed,
economy,schema_field,AppServer.proto,Casino.BankBonus,3,day,day,optional,uint32,other,schema-only,0,,,,not-observed,
economy,schema_field,AppServer.proto,Casino.BankBonus,4,days,days,optional,uint32,other,schema-only,0,,,,not-observed,
economy,schema_field,AppServer.proto,Casino.BankBonus,6,free_activated,free_activated,optional,bool,other,schema-only,0,,,,not-observed,
economy,schema_field,AppServer.proto,Casino.BankBonus,5,reward,reward,repeated,Casino.Reward,reward/output,schema-only,0,,,,not-observed,
economy,schema_field,AppServer.proto,Casino.BankBonus,1,type,type,required,int32,other,schema-only,0,,,,not-observed,
economy,schema_field,Definition.proto,Casino.BigNumber,1,value,value,required,bytes,other,schema-only,0,,,,not-observed,
economy,schema_field,Definition.proto,Casino.Chips,1,value,value,required,bytes,other,schema-only,0,,,,not-observed,
economy,schema_field,AppServer.proto,Casino.CollectBankBonusResponse,3,bank_bonus,bank_bonus,repeated,Casino.CollectBankBonusResponse.BankBonus,reward/output,schema-only,0,,,,not-observed,
economy,schema_field,AppServer.proto,Casino.CollectBankBonusResponse,2,error_code,error_code,optional,int32,other,schema-only,0,,,,not-observed,
economy,schema_field,AppServer.proto,Casino.CollectBankBonusResponse,4,rewards_state_info,rewards_state_info,optional,Casino.RewardsStateInfo,reward/output,schema-only,0,,,,not-observed,
economy,schema_field,AppServer.proto,Casino.CollectBankBonusResponse,1,status,status,required,Casino.CollectBankBonusResponse.Status,progression/state,schema-only,0,,,,not-observed,
economy,schema_field,AppServer.proto,Casino.CollectBankBonusResponse.BankBonus,3,day_collected,day_collected,required,int32,other,schema-only,0,,,,not-observed,
economy,schema_field,AppServer.proto,Casino.CollectBankBonusResponse.BankBonus,2,reward,reward,repeated,Casino.Reward,reward/output,schema-only,0,,,,not-observed,
economy,schema_field,AppServer.proto,Casino.CollectBankBonusResponse.BankBonus,1,type,type,required,int32,other,schema-only,0,,,,not-observed,
economy,schema_field,Common.proto,Casino.IapProduct,6,bank_bonus_days,bank_bonus_days,optional,int32,reward/output,schema-only,0,,,,not-observed,
economy,schema_field,Common.proto,Casino.IapProduct,7,bank_bonus_type,bank_bonus_type,optional,int32,reward/output,schema-only,0,,,,not-observed,
economy,schema_field,Common.proto,Casino.IapProduct,4,crossout,crossout,optional,bool,other,schema-only,0,,,,not-observed,
economy,schema_field,Common.proto,Casino.IapProduct,8,custom_fields,custom_fields,optional,Casino.CustomFields,other,schema-only,0,,,,not-observed,
economy,schema_field,Common.proto,Casino.IapProduct,1,product_id,product_id,required,string,entity/id,schema-only,0,,,,not-observed,
economy,schema_field,Common.proto,Casino.IapProduct,2,reward_data,reward_data,repeated,Casino.IapProduct.RewardData,reward/output,schema-only,0,,,,not-observed,
economy,schema_field,Common.proto,Casino.IapProduct,3,sale,sale,optional,double,other,schema-only,0,,,,not-observed,
economy,schema_field,Common.proto,Casino.IapProduct,5,tag,tag,repeated,int32,other,schema-only,0,,,,not-observed,
economy,schema_field,Common.proto,Casino.IapProduct.RewardData,4,big_value_for_money,big_value_for_money,optional,Casino.BigNumber,other,schema-only,0,,,,not-observed,
economy,schema_field,Common.proto,Casino.IapProduct.RewardData,1,reward,reward,required,Casino.Reward,reward/output,schema-only,0,,,,not-observed,
economy,schema_field,Common.proto,Casino.IapProduct.RewardData,2,share,share,optional,double,other,schema-only,0,,,,not-observed,
economy,schema_field,Common.proto,Casino.IapProduct.RewardData,3,value_for_money,value_for_money,optional,int64,other,schema-only,0,,,,not-observed,
economy,schema_field,AppServer.proto,Casino.LiteModeCollectFreeChipsResponse,3,chips,chips,optional,Casino.Chips,currency/balance,schema-only,0,,,,not-observed,
economy,schema_field,AppServer.proto,Casino.LiteModeCollectFreeChipsResponse,2,error_code,error_code,optional,int32,other,schema-only,0,,,,not-observed,
economy,schema_field,AppServer.proto,Casino.LiteModeCollectFreeChipsResponse,1,status,status,required,Casino.LiteModeCollectFreeChipsResponse.Status,progression/state,schema-only,0,,,,not-observed,
economy,schema_field,GameServer.proto,Casino.PlayerGetChipsRequest,1,user_id,user_id,required,int64,entity/id,schema-only,0,,,,not-observed,
economy,schema_field,GameServer.proto,Casino.PlayerGetChipsResponse,3,chips,chips,optional,Casino.Chips,currency/balance,schema-only,0,,,,not-observed,
economy,schema_field,GameServer.proto,Casino.PlayerGetChipsResponse,2,legacy_chips,legacy_chips,optional,int64,currency/balance,schema-only,0,,,,not-observed,
economy,schema_field,GameServer.proto,Casino.PlayerGetChipsResponse,1,status,status,required,Casino.PlayerGetChipsResponse.Status,progression/state,schema-only,0,,,,not-observed,
economy,schema_field,Common.proto,Casino.Reward.CashPrize,1,value,value,required,int64,other,schema-only,0,,,,not-observed,
economy,schema_field,Common.proto,Casino.ShopProduct,1,id,id,required,string,entity/id,schema-only,0,,,,not-observed,
economy,schema_field,Common.proto,Casino.ShopProduct,2,tag,tag,repeated,int32,other,schema-only,0,,,,not-observed,
